0.006666666666666667,0,42.35
0.006666666666666667,70,42.735
0.006666666666666667,80,42.892
0.006666666666666667,20,42.444
0.006666666666666667,5,42.375
0.006666666666666667,40,42.544
0.006666666666666667,30,42.424
0.006666666666666667,60,42.662
0.006666666666666667,50,42.608999999999995
0.006666666666666667,10,42.411
0.0009523809523809524,0,45.685
0.0009523809523809524,70,45.753
0.0009523809523809524,80,45.795
0.0009523809523809524,20,45.739999999999995
0.0009523809523809524,5,45.685
0.0009523809523809524,40,45.767
0.0009523809523809524,30,45.767
0.0009523809523809524,60,45.836
0.0009523809523809524,50,45.849000000000004
0.0009523809523809524,10,45.685
0.02,0,47.589999999999996
0.02,70,49.225
0.02,80,49.094
0.02,20,48.058
0.02,5,47.933
0.02,40,48.870999999999995
0.02,30,49.017
0.02,60,49.479
0.02,50,48.813
0.02,10,48.085
0.01,0,43.462
0.01,70,43.47
0.01,80,44.147000000000006
0.01,20,43.521
0.01,5,43.637
0.01,40,43.487
0.01,30,43.319
0.01,60,44.076
0.01,50,44.077999999999996
0.01,10,43.462
0.001176470588235294,0,44.585
0.001176470588235294,70,44.777
0.001176470588235294,80,44.755
0.001176470588235294,20,44.67
0.001176470588235294,5,44.606
0.001176470588235294,40,44.713
0.001176470588235294,30,44.606
0.001176470588235294,60,44.691
0.001176470588235294,50,44.777
0.001176470588235294,10,44.606
0.0014285714285714286,0,44.171
0.0014285714285714286,70,44.369
0.0014285714285714286,80,45.18
0.0014285714285714286,20,44.261
0.0014285714285714286,5,44.171
0.0014285714285714286,40,44.243
0.0014285714285714286,30,44.243
0.0014285714285714286,60,44.351
0.0014285714285714286,50,44.243
0.0014285714285714286,10,44.225
0.005,0,42.355000000000004
0.005,70,42.749
0.005,80,42.693
0.005,20,42.429
0.005,5,42.364999999999995
0.005,40,42.696
0.005,30,42.419
0.005,60,42.667
0.005,50,42.648
0.005,10,42.36
0.004,0,42.403
0.004,70,42.866
0.004,80,42.751
0.004,20,42.489
0.004,5,42.403
0.004,40,42.602999999999994
0.004,30,42.507999999999996
0.004,60,42.856
0.004,50,42.63
0.004,10,42.456
0.0018181818181818182,0,43.797000000000004
0.0018181818181818182,70,43.964999999999996
0.0018181818181818182,80,44.098
0.0018181818181818182,20,43.839
0.0018181818181818182,5,43.797000000000004
0.0018181818181818182,40,43.881
0.0018181818181818182,30,43.894999999999996
0.0018181818181818182,60,43.916000000000004
0.0018181818181818182,50,43.894999999999996
0.0018181818181818182,10,43.811
0.03333333333333333,0,57.432
0.03333333333333333,70,65.817
0.03333333333333333,80,70.902
0.03333333333333333,20,64.03200000000001
0.03333333333333333,5,56.330999999999996
0.03333333333333333,40,60.616
0.03333333333333333,30,65.321
0.03333333333333333,60,68.727
0.03333333333333333,50,67.902
0.03333333333333333,10,57.072
0.002857142857142857,0,42.936
0.002857142857142857,70,43.106
0.002857142857142857,80,43.165
0.002857142857142857,20,42.94
0.002857142857142857,5,42.936
0.002857142857142857,40,43.156
0.002857142857142857,30,43.064
0.002857142857142857,60,43.028
0.002857142857142857,50,43.009
0.002857142857142857,10,42.972
0.0022222222222222222,0,43.6
0.0022222222222222222,70,43.753
0.0022222222222222222,80,43.788
0.0022222222222222222,20,43.671
0.0022222222222222222,5,43.612
0.0022222222222222222,40,43.659
0.0022222222222222222,30,43.682
0.0022222222222222222,60,43.906
0.0022222222222222222,50,43.682
0.0022222222222222222,10,43.612
